grid_id_0.25deg,lat_0.25deg,lng_0.25deg,GHM_0.25deg,viirs_dnb_avg_rad_0.25deg,viirs_dnb_cf_cvg_0.25deg,world_pop_density_0.25deg
4693,-18.25,121.75,,0.13376623,13.23170002,
4828,-18.25,122,0.003719429,0.142112082,13.01640999,0.006223578
4963,-18.25,122.25,0.0045453,0.156581583,13.01731314,0.006223578
5098,-18.25,122.5,0.002143157,0.159114898,13.16185708,0.006223578
5233,-18.25,122.75,7.20E-04,0.163067405,12.54374545,0.006223578
5368,-18.25,123,7.33E-04,0.160752088,12.50389884,0.006223578
5503,-18.25,123.25,4.66E-04,0.16013839,12.65139196,0.008139981
5638,-18.25,123.5,8.21E-04,0.161078208,12.31729906,0.00954319
5773,-18.25,123.75,0.001166828,0.160515282,11.6768047,0.00954319
5908,-18.25,124,8.29E-04,0.161110619,11.95208654,0.009535492
6043,-18.25,124.25,0.001223075,0.160539725,11.97065544,0.00911164
6178,-18.25,124.5,0.001009459,0.159337765,11.38824882,0.009267453
6313,-18.25,124.75,0.001320967,0.161455113,11.97293674,0.011657001
6448,-18.25,125,0.001152999,0.162837883,11.77445929,0.012879221
6583,-18.25,125.25,0.001173693,0.164764555,11.85919231,0.012879221
6718,-18.25,125.5,0.026526541,0.202489175,11.48042279,2.514216004
6853,-18.25,125.75,0.004108121,0.170020084,11.54439842,0.288687435
6988,-18.25,126,0.001251557,0.165910433,10.90140165,0.005155541
7123,-18.25,126.25,5.38E-04,0.161424482,11.13570899,0.00776367
7258,-18.25,126.5,6.23E-04,0.160224311,11.40274553,0.015246066
7393,-18.25,126.75,6.33E-04,0.158002308,10.97147363,0.015246066
7528,-18.25,127,8.34E-04,0.158959713,11.1549581,0.015246066
7663,-18.25,127.25,9.13E-04,0.159249223,11.28096179,0.015246066
7798,-18.25,127.5,0.002032582,0.159755565,10.85511078,0.024932465
7929,-19.25,127.75,0.001942008,0.155443812,11.96341953,0.003441501
15894,-19.25,142.5,0.004343393,0.146365791,12.52698538,0.011843312
16029,-19.25,142.75,0.005140423,0.145840624,12.27941914,0.012266417
16164,-19.25,143,0.009049736,0.147457027,12.28526911,0.012266417
16299,-19.25,143.25,0.005657182,0.147634379,11.68674355,0.012516721
16434,-19.25,143.5,0.009628506,0.142140667,12.16702957,0.01532205
16569,-19.25,143.75,0.012576623,0.145147635,12.10436498,0.015581914
16704,-19.25,144,0.015720307,0.14561702,11.82310932,0.018837326
16839,-19.25,144.25,0.021820652,0.147219787,11.40770522,0.025940335
16974,-19.25,144.5,0.019287632,0.14688605,11.73295903,0.026079413
17109,-19.25,144.75,0.012330449,0.147440713,11.76524147,0.029927068
17244,-19.25,145,0.00853677,0.146101562,11.94344412,0.030593659
17379,-19.25,145.25,0.00990645,0.145187603,12.36031639,0.025194671
17514,-19.25,145.5,0.012120562,0.146635109,12.63823855,0.027373673
17649,-19.25,145.75,0.011100091,0.148525822,12.77523703,0.038184306
17784,-19.25,146,0.013382803,0.149453744,12.35265148,0.081669116
17919,-19.25,146.25,0.012202818,0.156546368,11.74565624,0.081669116
18054,-19.25,146.5,0.11560143,0.270674781,10.35851166,10.93246927
18189,-19.25,146.75,0.463736667,7.009816098,11.74538642,345.7608082
18324,-19.25,147,0.144284393,0.656548236,11.76162042,3.349222569
18459,-19.25,147.25,,0.127760841,10.03525641,
18594,-19.25,147.5,0.071284981,0.128555249,10.11907697,1.675085526
18729,-19.25,147.75,,0.128799581,10.20879088,
18864,-19.25,148,,0.126600417,9.873409728,
18999,-19.25,148.25,,0.124828091,9.968550854,
19134,-19.25,148.5,,0.124421564,9.909424104,
19269,-19.25,148.75,,0.124002253,9.863337176,
19404,-19.25,149,,0.124599796,9.813745385,
19539,-19.25,149.25,,0.126625979,9.766077027,
19674,-19.25,149.5,,0.127519156,9.525563395,
19809,-19.25,149.75,,0.126439805,9.670155105,
19944,-19.25,150,,0.12596267,9.980567108,
20079,-19.25,150.25,,0.127423857,9.967319856,
20214,-19.25,150.5,,0.130036204,9.93525117,
20349,-19.25,150.75,,0.130153463,10.01338376,
20484,-19.25,151,,0.130435405,9.80145235,
20619,-19.25,151.25,,0.130028117,9.522570348,
20754,-19.25,151.5,,0.129519348,9.850587867,
20889,-19.25,151.75,,0.127296853,9.820603362,
21024,-19.25,152,,0.128716867,9.520016087,
21159,-19.25,152.25,,0.129627387,9.695640029,
21294,-19.25,152.5,,0.133203191,9.532946166,
21429,-19.25,152.75,,0.133541331,9.166019183,
21564,-19.25,153,,0.129876671,9.148335453,
21699,-19.25,153.25,,0.128407017,9.188976817,
21834,-19.25,153.5,,0.132158365,9.357905037,
21969,-19.25,153.75,,0.134535093,9.410351834,
22104,-19.25,154,,0.133927,9.353776292,
22239,-19.25,154.25,,0.133732779,9.236955407,
22374,-19.25,154.5,,0.131639386,9.189698087,
22509,-19.25,154.75,,0.132103463,9.511513043,
22644,-19.25,155,,0.135011053,9.240781744,
22779,-19.25,155.25,,0.133481864,9.382047186,
22914,-19.25,155.5,,0.131028803,9.325463859,
23049,-19.25,155.75,,0.133170104,9.031356045,
23184,-19.25,156,,0.130836154,8.913238602,
23319,-19.25,156.25,,0.132873701,9.074598621,
23454,-19.25,156.5,,0.131116573,9.399695997,
23589,-19.25,156.75,,0.132124264,9.159312319,
8199,-19.25,128.25,0.001082585,0.156664411,12.50134667,0.003441501
8334,-19.25,128.5,1.67E-04,0.155586768,12.13011216,0.003441501
8469,-19.25,128.75,1.48E-04,0.151208099,12.14101955,0.003441501
8604,-19.25,129,5.05E-04,0.151082062,11.43115238,0.002799138
8739,-19.25,129.25,9.24E-05,0.152260785,11.98322472,0.002169089
8874,-19.25,129.5,1.22E-04,0.151429335,12.36569829,0.002169089
9009,-19.25,129.75,8.97E-05,0.154352443,12.2701418,0.002169089
9144,-19.25,130,6.84E-04,0.1570813,12.14650998,0.002169089
9279,-19.25,130.25,2.30E-04,0.158185405,12.71488793,0.002169089
9414,-19.25,130.5,1.43E-04,0.156869455,12.29447474,0.002169089
9549,-19.25,130.75,4.13E-04,0.152941672,11.98443963,0.002169089
9684,-19.25,131,0.001409933,0.15157686,12.59196101,0.002169089
9819,-19.25,131.25,0.002118742,0.154361075,12.85037525,0.002169089
9954,-19.25,131.5,0.004387192,0.158268077,12.97139329,0.002169089
10089,-19.25,131.75,0.006604734,0.157939051,12.65966509,0.002169089
10224,-19.25,132,0.005950878,0.160078424,12.02609299,0.001942319
10359,-19.25,132.25,0.005812804,0.159471796,11.38112519,0.001608097
10494,-19.25,132.5,0.003321606,0.158139818,11.68697662,0.001608097
10629,-19.25,132.75,7.24E-04,0.159680888,11.98259961,0.001608097
10764,-19.25,133,2.98E-04,0.15620189,12.01100063,0.001608097
10899,-19.25,133.25,1.38E-04,0.159324703,12.0178412,0.001608097
11034,-19.25,133.5,6.71E-05,0.162811133,12.1730026,0.001608097
11169,-19.25,133.75,5.10E-04,0.161499299,12.05017005,0.003004493
11304,-19.25,134,9.54E-04,0.158111951,12.95705003,0.003379315
11439,-19.25,134.25,0.002056993,0.154396531,12.98607031,0.003382577
11574,-19.25,134.5,7.95E-04,0.155444752,12.93828415,0.003416729
11709,-19.25,134.75,0.001522597,0.15551154,12.98416966,0.003417306
11844,-19.25,135,0.001688511,0.154883368,12.82476107,0.003416843
11979,-19.25,135.25,0.002472651,0.153768381,12.56694724,0.003928098
12114,-19.25,135.5,0.001740696,0.153799647,12.6577959,0.004051064
12249,-19.25,135.75,0.001129644,0.154110198,12.77691031,0.004051064
12384,-19.25,136,0.0036434,0.154167035,12.72026942,0.004051064
12519,-19.25,136.25,0.001969808,0.159628966,12.49663926,0.004051064
12654,-19.25,136.5,0.001391121,0.155864186,11.93130474,0.004051064
12789,-19.25,136.75,8.34E-04,0.157411478,12.20516742,0.004051064
12924,-19.25,137,7.81E-04,0.153563178,12.08072991,0.004051064
13059,-19.25,137.25,5.34E-04,0.1511862,12.6726587,0.004051064
13194,-19.25,137.5,0.00114751,0.150068775,12.5633714,0.004051064
13329,-19.25,137.75,0.001440212,0.149941829,12.95118223,0.004051064
13464,-19.25,138,0.001452439,0.151421904,12.95187184,0.00845226
13599,-19.25,138.25,5.83E-04,0.15087293,12.97260107,0.010950911
13734,-19.25,138.5,4.45E-04,0.158531286,12.53649688,0.010701486
13869,-19.25,138.75,5.47E-04,0.156931719,12.59011989,0.012959206
14004,-19.25,139,0.001121785,0.148695383,12.89690677,0.012229036
14139,-19.25,139.25,5.37E-04,0.148999914,12.92467602,0.013047525
14274,-19.25,139.5,8.47E-04,0.152987395,12.85047216,0.011915476
14409,-19.25,139.75,0.001236901,0.154873967,12.87572217,0.009108138
14544,-19.25,140,0.004262137,0.153963667,12.52802545,0.017465594
14679,-19.25,140.25,0.004805802,0.150228496,12.65631725,0.024111383
14814,-19.25,140.5,0.003413263,0.15142113,12.88076024,0.024111383
14949,-19.25,140.75,0.004246812,0.152390044,12.97677696,0.022881308
15084,-19.25,141,0.004726263,0.15529965,13.00008423,0.016349941
15219,-19.25,141.25,0.004235441,0.152465968,12.84986415,0.009797296
15354,-19.25,141.5,3.04E-04,0.150057388,12.57046988,0.006905904
15489,-19.25,141.75,2.77E-04,0.148708901,12.0087857,0.006600642
15624,-19.25,142,6.71E-04,0.14806021,12.35597272,0.004723494
15759,-19.25,142.25,7.08E-04,0.146365414,12.68137916,0.005162319
8064,-19.25,128,6.29E-04,0.154230626,12.05946622,0.003441501
99,-19.25,113.25,,0.14870489,12.49868519,
234,-19.25,113.5,,0.147564361,12.89700396,
369,-19.25,113.75,,0.147150842,13.0190965,
504,-19.25,114,,0.147420582,13.10791169,
639,-19.25,114.25,,0.146017221,13.01711653,
774,-19.25,114.5,,0.144948844,13.0420576,
909,-19.25,114.75,,0.143357519,12.86556592,
1044,-19.25,115,,0.142441147,13.23556264,
1179,-19.25,115.25,,0.14411964,13.51687662,
1314,-19.25,115.5,,0.145752687,13.68872908,
1449,-19.25,115.75,,0.146624386,13.85945055,
1584,-19.25,116,,0.148382931,13.97022097,
1719,-19.25,116.25,,0.149029644,13.60437715,
1854,-19.25,116.5,,0.152630062,13.84420678,
1989,-19.25,116.75,,0.151061334,13.70440995,
2124,-19.25,117,,0.148275793,13.84813323,
2259,-19.25,117.25,,0.147830241,14.08595061,
2394,-19.25,117.5,,0.14420186,14.0300102,
2529,-19.25,117.75,,0.144717141,13.79189451,
2664,-19.25,118,,0.141721048,13.51989388,
2799,-19.25,118.25,,0.138452804,13.98423236,
2934,-19.25,118.5,,0.138521047,13.99772314,
3069,-19.25,118.75,,0.140347224,13.92299396,
3204,-19.25,119,,0.138792454,13.94610405,
3339,-19.25,119.25,,0.137387173,13.87620224,
3474,-19.25,119.5,,0.135673185,13.05138417,
3609,-19.25,119.75,,0.140525391,13.4453079,
3744,-19.25,120,,0.140239427,13.09332903,
3879,-19.25,120.25,,0.13873924,13.17162445,
4014,-19.25,120.5,,0.139178009,13.04840747,
4149,-19.25,120.75,,0.13951437,13.1697257,
4284,-19.25,121,,0.138736116,12.7334911,
4419,-19.25,121.25,0.002267293,0.142964419,12.58407806,0.006223578
4554,-19.25,121.5,0.002169049,0.158294301,12.12897065,0.006223578
4689,-19.25,121.75,8.65E-04,0.163288704,13.34750812,0.006223578
4824,-19.25,122,3.94E-04,0.162563121,13.27472022,0.006223578
4959,-19.25,122.25,6.38E-04,0.162935335,12.92505684,0.006223578
5094,-19.25,122.5,2.89E-04,0.167708276,12.5632859,0.006223578
5229,-19.25,122.75,5.75E-04,0.165917961,11.6090061,0.006223578
5364,-19.25,123,2.59E-04,0.169290787,12.08659345,0.006223578
5499,-19.25,123.25,2.55E-04,0.170602696,11.94327354,0.006223578
5634,-19.25,123.5,2.46E-04,0.17273621,12.17727892,0.005910329
5769,-19.25,123.75,2.20E-04,0.17402424,11.65600732,0.005225408
5904,-19.25,124,2.15E-04,0.17264767,11.61184156,0.005225408
6039,-19.25,124.25,2.23E-04,0.170500593,11.28184023,0.005225408
6174,-19.25,124.5,2.17E-04,0.171902656,11.15177981,0.005225408
6309,-19.25,124.75,2.15E-04,0.171549884,11.50056241,0.005225408
6444,-19.25,125,2.63E-04,0.172880834,11.31164396,0.005225408
6579,-19.25,125.25,6.18E-04,0.172332188,12.00126867,0.005225408
6714,-19.25,125.5,2.44E-04,0.170003911,11.61554738,0.005225408
6849,-19.25,125.75,5.80E-04,0.168217138,11.1216159,0.005225408
6984,-19.25,126,8.22E-04,0.160861855,11.28330065,0.005225408
7119,-19.25,126.25,9.84E-04,0.159860204,11.04755942,0.005225408
7254,-19.25,126.5,7.96E-04,0.159646729,11.2275446,0.008540893
7389,-19.25,126.75,6.74E-04,0.160594548,11.73222787,0.015246066
7524,-19.25,127,4.80E-04,0.157874763,12.05391689,0.011746692
7659,-19.25,127.25,3.76E-04,0.160755152,11.8298677,0.009162797
7794,-19.25,127.5,2.90E-04,0.158939192,11.49543963,0.004815559
7925,-20.25,127.75,8.50E-04,0.159433763,12.34274097,0.003441501
15890,-20.25,142.5,0.004733888,0.154548386,12.47085605,0.013534601
16025,-20.25,142.75,0.002791358,0.152329718,12.76575324,0.013536175
16160,-20.25,143,0.002856916,0.15455061,12.87337426,0.013536175
16295,-20.25,143.25,0.002706586,0.152124682,12.87097021,0.013536175
16430,-20.25,143.5,0.002590636,0.151302965,12.79970968,0.013609373
16565,-20.25,143.75,0.001124115,0.1487744,12.66113865,0.01887963
16700,-20.25,144,0.001603574,0.148591563,12.68413419,0.020589133
16835,-20.25,144.25,0.004714233,0.14815769,12.74749229,0.014812426
16970,-20.25,144.5,0.003972827,0.14749532,12.41201044,0.014725849
17105,-20.25,144.75,0.003346114,0.145481266,12.10690403,0.020853957
17240,-20.25,145,0.010319141,0.147158055,11.77627609,0.046540933
17375,-20.25,145.25,0.007970474,0.148465979,12.01564462,0.033034856
17510,-20.25,145.5,0.007146176,0.150636765,12.16697447,0.018447452
17645,-20.25,145.75,0.011367312,0.165517479,12.15941956,0.022759059
17780,-20.25,146,0.011988131,0.151706891,11.97857151,0.029689999
17915,-20.25,146.25,0.044370597,0.153507701,11.88562634,0.686411701
18050,-20.25,146.5,0.010779042,0.145667412,11.82184137,0.045306608
18185,-20.25,146.75,0.013693755,0.147394869,12.05001754,0.07086582
18320,-20.25,147,0.017391218,0.15325379,12.00016721,0.113930807
18455,-20.25,147.25,0.033905249,0.149948471,12.04216043,0.104606705
18590,-20.25,147.5,0.030274938,0.19652147,12.41239712,0.035931977
18725,-20.25,147.75,0.021380823,0.155306913,12.17805223,0.0460277
18860,-20.25,148,0.026284077,0.15584812,12.19080223,0.148367164
18995,-20.25,148.25,0.044331286,0.156779587,12.00800298,0.519302782
19130,-20.25,148.5,0.148117779,0.169857231,11.63503818,3.31876087
19265,-20.25,148.75,0.190305137,0.530174901,11.07715389,40.99004136
19400,-20.25,149,0.072176192,0.194954751,10.79589526,10.01857901
19535,-20.25,149.25,0.032488812,0.128705144,10.15057956,1.183788697
19670,-20.25,149.5,,0.128625544,10.36164857,
19805,-20.25,149.75,,0.128706125,10.70312553,
19940,-20.25,150,,0.130149354,10.90188736,
20075,-20.25,150.25,,0.131406286,10.72391435,
20210,-20.25,150.5,,0.130588024,10.54227742,
20345,-20.25,150.75,,0.131269829,10.10445618,
20480,-20.25,151,,0.131533,10.00465981,
20615,-20.25,151.25,,0.129712873,9.92366213,
20750,-20.25,151.5,,0.129501963,9.659624125,
20885,-20.25,151.75,,0.132068556,9.782890745,
21020,-20.25,152,,0.133504496,9.832926729,
21155,-20.25,152.25,,0.129878943,9.953681746,
21290,-20.25,152.5,,0.131675173,9.921844696,
21425,-20.25,152.75,,0.12979335,9.872960008,
21560,-20.25,153,,0.130340849,9.763841969,
21695,-20.25,153.25,,0.131663755,9.952817927,
21830,-20.25,153.5,,0.131990926,9.778078544,
21965,-20.25,153.75,,0.132363439,9.877314862,
22100,-20.25,154,,0.133395543,9.669316777,
22235,-20.25,154.25,,0.132438898,9.553678757,
22370,-20.25,154.5,,0.133536297,9.566510949,
22505,-20.25,154.75,,0.134491392,9.458752001,
22640,-20.25,155,,0.135952127,9.419246476,
22775,-20.25,155.25,,0.136266357,9.38701399,
22910,-20.25,155.5,,0.13474366,9.286681487,
23045,-20.25,155.75,,0.136142309,9.550598254,
23180,-20.25,156,,0.134624182,9.38751482,
23315,-20.25,156.25,,0.136064525,9.588068614,
23450,-20.25,156.5,,0.132309942,9.599009456,
23585,-20.25,156.75,,0.133041253,9.446664446,
8195,-20.25,128.25,7.76E-04,0.159247372,12.42284377,0.003441501
8330,-20.25,128.5,6.08E-04,0.159709809,12.58588221,0.003441501
8465,-20.25,128.75,3.40E-04,0.159877547,12.94158892,0.003441501
8600,-20.25,129,1.76E-04,0.156215665,13.10466324,0.002802554
8735,-20.25,129.25,0.002755257,0.156146846,12.91801346,0.002169089
8870,-20.25,129.5,8.96E-05,0.154821107,12.92584155,0.002169089
9005,-20.25,129.75,2.48E-04,0.154458118,12.917788,0.002169089
9140,-20.25,130,0.001415953,0.155429031,12.68130126,0.002169089
9275,-20.25,130.25,3.01E-04,0.157794508,12.62890914,0.002169089
9410,-20.25,130.5,6.01E-04,0.157051598,12.4393374,0.002169089
9545,-20.25,130.75,9.63E-05,0.162883098,12.54043468,0.002169089
9680,-20.25,131,9.22E-05,0.161828406,12.87895157,0.002169089
9815,-20.25,131.25,9.28E-05,0.163011802,12.3081373,0.002169089
9950,-20.25,131.5,1.65E-04,0.165201602,12.37673171,0.002169089
10085,-20.25,131.75,9.03E-05,0.16592906,12.37234646,0.002169089
10220,-20.25,132,8.35E-05,0.167792837,12.07979138,0.002012393
10355,-20.25,132.25,7.40E-05,0.163588567,12.29921846,0.001794549
10490,-20.25,132.5,1.09E-04,0.161239247,12.94221895,0.002646262
10625,-20.25,132.75,1.37E-04,0.162349168,12.72838631,0.003341936
10760,-20.25,133,1.39E-04,0.157493837,12.873525,0.003379315
10895,-20.25,133.25,1.39E-04,0.160009347,12.93737088,0.003379315
11030,-20.25,133.5,1.39E-04,0.155425455,13.00422882,0.003379315
11165,-20.25,133.75,1.43E-04,0.153219371,13.30267903,0.003379315
11300,-20.25,134,3.85E-04,0.153753875,13.13710424,0.003379315
11435,-20.25,134.25,0.002489466,0.157588269,13.19412577,0.003379315
11570,-20.25,134.5,7.03E-04,0.156661151,13.29279639,0.003379315
11705,-20.25,134.75,4.15E-04,0.155318183,13.37198323,0.003379315
11840,-20.25,135,1.90E-04,0.154650853,13.69179824,0.003379315
11975,-20.25,135.25,3.25E-04,0.152227248,13.70534919,0.003379315
12110,-20.25,135.5,3.65E-04,0.156601835,13.57550912,0.003379315
12245,-20.25,135.75,1.39E-04,0.158169224,13.3149812,0.003379315
12380,-20.25,136,1.39E-04,0.157627675,13.12494347,0.003379315
12515,-20.25,136.25,1.39E-04,0.157246058,13.07193284,0.003379315
12650,-20.25,136.5,1.39E-04,0.160565016,13.26611756,0.003379315
12785,-20.25,136.75,1.44E-04,0.15727421,13.27681658,0.003463454
12920,-20.25,137,5.62E-04,0.157617528,13.24146449,0.003778026
13055,-20.25,137.25,4.23E-04,0.161013287,12.98364589,0.004051064
13190,-20.25,137.5,4.69E-04,0.159439758,12.92236008,0.004051064
13325,-20.25,137.75,2.28E-04,0.160397438,12.65850133,0.004051064
13460,-20.25,138,0.00257184,0.158482159,12.3767903,0.009312242
13595,-20.25,138.25,0.002429114,0.160204184,13.04150596,0.014209817
13730,-20.25,138.5,0.001202261,0.158424622,13.21662127,0.014209817
13865,-20.25,138.75,0.001280042,0.154833253,13.01701659,0.014209817
14000,-20.25,139,0.002043914,0.155179615,13.01688107,0.014209817
14135,-20.25,139.25,0.002073623,0.155316492,13.06808646,0.014209817
14270,-20.25,139.5,0.001187643,0.15756212,13.03051624,0.014209817
14405,-20.25,139.75,0.001175178,0.153922309,12.8854408,0.016090731
14540,-20.25,140,0.00190091,0.159042384,13.10825258,0.021982265
14675,-20.25,140.25,0.010768817,0.231088473,13.17722404,0.024111383
14810,-20.25,140.5,0.006535673,0.160658165,13.16316197,0.024111383
14945,-20.25,140.75,0.006879306,0.161672769,12.9715021,0.024109693
15080,-20.25,141,0.003205396,0.156836171,12.70504582,0.017695725
15215,-20.25,141.25,0.005674146,0.158780553,12.87679679,0.012872268
15350,-20.25,141.5,0.005922928,0.155051851,12.94134811,0.012872268
15485,-20.25,141.75,0.005519974,0.153510956,12.66688074,0.012872268
15620,-20.25,142,0.005108829,0.154409129,12.7209433,0.012872268
15755,-20.25,142.25,0.00726532,0.155125515,12.34125729,0.012934945
8060,-20.25,128,0.005311855,0.163431032,12.37621839,0.867786676
95,-20.25,113.25,,0.145233122,12.97795086,
230,-20.25,113.5,,0.145300402,13.03514211,
365,-20.25,113.75,,0.147145114,13.11374806,
500,-20.25,114,,0.144836894,13.17634347,
635,-20.25,114.25,,0.145760792,13.27605548,
770,-20.25,114.5,,0.142301311,13.43587239,
905,-20.25,114.75,,0.141004302,13.33316634,
1040,-20.25,115,,0.144271426,13.54956867,
1175,-20.25,115.25,,0.144632585,13.76418029,
1310,-20.25,115.5,0.005177428,0.147952364,13.93453385,0.133736421
1445,-20.25,115.75,,0.144067439,13.90367011,
1580,-20.25,116,,0.146747502,13.66231499,
1715,-20.25,116.25,,0.206353513,13.81442745,
1850,-20.25,116.5,,0.166518605,13.86780943,
1985,-20.25,116.75,0.020694211,0.156920679,13.92007174,0.133736427
2120,-20.25,117,,0.159671563,13.4369046,
2255,-20.25,117.25,,0.15175401,13.53104233,
2390,-20.25,117.5,,0.153442837,13.66635063,
2525,-20.25,117.75,,0.1496391,13.81739018,
2660,-20.25,118,,0.145468143,13.25293443,
2795,-20.25,118.25,0.008219699,0.16768911,13.28842324,0.073379278
2930,-20.25,118.5,0.25878483,5.486427134,13.22141921,17.5523115
3065,-20.25,118.75,0.060014683,0.662240476,13.21026855,13.57951334
3200,-20.25,119,0.011288136,0.173058384,13.15351916,0.072794937
3335,-20.25,119.25,0.008127186,0.169271158,13.12420468,0.07337928
3470,-20.25,119.5,0.004396024,0.165498953,13.06207432,0.047103563
3605,-20.25,119.75,0.002121568,0.169258372,12.78885321,0.018092193
3740,-20.25,120,0.00116304,0.170891483,13.08839553,0.016499386
3875,-20.25,120.25,0.001203892,0.173944894,12.84721216,0.010629434
4010,-20.25,120.5,7.55E-04,0.174812135,12.74097458,0.006039671
4145,-20.25,120.75,5.02E-04,0.174138145,12.7663573,0.005737014
4280,-20.25,121,0.001247324,0.169429351,12.9074619,0.005737014
4415,-20.25,121.25,0.001049939,0.173246615,12.47588006,0.005737014
4550,-20.25,121.5,0.001157767,0.170897696,12.55387776,0.005737014
4685,-20.25,121.75,0.001010497,0.171799874,12.75309038,0.005737014
4820,-20.25,122,7.03E-04,0.173010746,12.66621256,0.005737014
4955,-20.25,122.25,3.35E-04,0.175451825,12.71059632,0.005737014
5090,-20.25,122.5,3.57E-04,0.176247935,12.21333398,0.005737014
5225,-20.25,122.75,4.61E-04,0.178473742,12.1723091,0.005737014
5360,-20.25,123,4.33E-04,0.178159318,12.20430951,0.005737014
5495,-20.25,123.25,7.82E-04,0.176463408,12.00786356,0.005737014
5630,-20.25,123.5,5.49E-04,0.172699701,11.9371637,0.005737014
5765,-20.25,123.75,3.97E-04,0.173225532,12.04931381,0.005737014
5900,-20.25,124,3.65E-04,0.170442987,12.17649041,0.005737014
6035,-20.25,124.25,4.16E-04,0.17328185,12.25044682,0.005737014
6170,-20.25,124.5,4.99E-04,0.174625762,11.98559363,0.005737014
6305,-20.25,124.75,5.00E-04,0.177483476,11.21041111,0.005737014
6440,-20.25,125,3.58E-04,0.178412645,11.21631358,0.005737014
6575,-20.25,125.25,3.10E-04,0.173850376,11.84090503,0.005737014
6710,-20.25,125.5,5.41E-04,0.169200541,12.019277,0.005737014
6845,-20.25,125.75,6.06E-04,0.166884359,11.99495607,0.005737014
6980,-20.25,126,2.17E-04,0.168865234,12.02219476,0.004615822
7115,-20.25,126.25,1.52E-04,0.171240139,12.05926989,0.003441501
7250,-20.25,126.5,1.95E-04,0.172286497,11.92227775,0.003441501
7385,-20.25,126.75,4.95E-04,0.170591163,11.62437801,0.003441501
7520,-20.25,127,3.14E-04,0.170350925,11.91990209,0.003441501
7655,-20.25,127.25,0.002603838,0.166615774,11.88150458,0.003428031
7790,-20.25,127.5,0.002026689,0.163665825,12.17237836,0.003409478
7921,-21.25,127.75,6.31E-04,0.159477966,12.01450856,0.001482952
15886,-21.25,142.5,0.009561027,0.158278925,12.43842743,0.013536175
16021,-21.25,142.75,0.008344938,0.154586904,13.06351391,0.013536175
16156,-21.25,143,0.007475114,0.152680932,12.89741629,0.013516223
16291,-21.25,143.25,0.006500667,0.153254663,12.82598912,0.015715165
16426,-21.25,143.5,0.007469316,0.153554259,12.86140614,0.021828001
16561,-21.25,143.75,0.009217077,0.154895822,12.64186379,0.021828001
16696,-21.25,144,0.009940768,0.153488952,12.6882813,0.021828001
16831,-21.25,144.25,0.010407639,0.151693231,13.23483688,0.021803395
16966,-21.25,144.5,0.00758224,0.150719788,13.18352135,0.018108747
17101,-21.25,144.75,0.006294364,0.153995598,12.85137191,0.014725849
17236,-21.25,145,0.005794671,0.151838183,12.84566509,0.014725849
17371,-21.25,145.25,0.006112618,0.150378882,12.86662617,0.022230841
17506,-21.25,145.5,0.00466907,0.148386822,12.53987706,0.028225552
17641,-21.25,145.75,0.006321135,0.148405092,12.83357147,0.028225552
17776,-21.25,146,0.005060773,0.148839239,12.85828631,0.028225552
17911,-21.25,146.25,0.006862092,0.150396275,12.33441381,0.028225552
18046,-21.25,146.5,0.008726687,0.148150639,12.07260867,0.028564835
18181,-21.25,146.75,0.008409653,0.145454803,12.21979723,0.030134546
18316,-21.25,147,0.006305268,0.150221184,12.25525012,0.03481665
18451,-21.25,147.25,0.009413145,0.150267666,12.0966391,0.035931977
18586,-21.25,147.5,0.008136537,0.14826498,12.54909116,0.035931977
18721,-21.25,147.75,0.025030737,0.231442365,12.21020021,0.041471394
18856,-21.25,148,0.130749784,0.293418106,12.3383776,2.089954266
18991,-21.25,148.25,0.021266314,0.156963473,12.36884852,0.147668895
19126,-21.25,148.5,0.029090748,0.162867723,10.90974702,0.426689155
19261,-21.25,148.75,0.147022234,0.17633954,11.32333601,3.454485494
19396,-21.25,149,0.374969171,0.288605101,11.8294439,18.46412368
19531,-21.25,149.25,0.493388792,2.524074053,11.90558827,118.5433207
19666,-21.25,149.5,,,,
19801,-21.25,149.75,0.003162889,0.156631807,11.67610149,0
19936,-21.25,150,,0.132806874,10.88102779,
20071,-21.25,150.25,,0.133770082,10.78430303,
20206,-21.25,150.5,,0.134043203,10.73568299,
20341,-21.25,150.75,,0.133092966,10.8937678,
20476,-21.25,151,,0.130823785,10.33048901,
20611,-21.25,151.25,,0.131794018,10.60923473,
20746,-21.25,151.5,,0.131774295,10.54680828,
20881,-21.25,151.75,,0.129161365,10.39747799,
21016,-21.25,152,,0.130790777,10.50628907,
21151,-21.25,152.25,,0.131954485,10.80575342,
21286,-21.25,152.5,,0.130485971,10.13288958,
21421,-21.25,152.75,,0.131758984,10.03993591,
21556,-21.25,153,,0.134335706,9.961473227,
21691,-21.25,153.25,,0.13333629,10.03389181,
21826,-21.25,153.5,,0.131613386,10.06281722,
21961,-21.25,153.75,,0.131404335,10.22352099,
22096,-21.25,154,,0.133389693,10.12670796,
22231,-21.25,154.25,,0.13173503,10.29488641,
22366,-21.25,154.5,,0.131975125,10.22544951,
22501,-21.25,154.75,,0.131677702,10.02641153,
22636,-21.25,155,,0.132221952,10.06371973,
22771,-21.25,155.25,,0.133246611,10.04779255,
22906,-21.25,155.5,,0.135902589,10.2659922,
23041,-21.25,155.75,,0.137233275,9.877362518,
